"Date";"Store";"Category";"Brand";"Sales_Amount";"Units_Sold";"Customer_Age"
2023-11-20;"Store 10";"Grocery";"Trader Joe's";78,96;5;49
2023-02-25;"Store 10";"Grocery";"Trader Joe's";31,85;11;26
2023-09-28;"Store 10";"Clothing";"Puma";376,9;1;39
2023-12-24;"Store 2";"Grocery";"Costco";52,43;9;47
2023-04-07;"Store 1";"Grocery";"Target";62,43;1;13
2023-03-22;"Store 9";"Grocery";"Target";43,64;4;42
2023-09-12;"Store 7";"Grocery";"Walmart";38,61;20;51
2023-05-02;"Store 3";"Toys";"Hasbro";200,93;2;28
2023-01-21;"Store 9";"Sports";"Spalding";126,55;6;51
2023-06-23;"Store 3";"Toys";"Mattel";127,69;8;45
2023-05-27;"Store 3";"Grocery";"Walmart";54,84;3;14
2023-05-23;"Store 9";"Grocery";"Trader Joe's";54,26;4;30
2023-04-28;"Store 6";"Clothing";"Zara";157,39;1;60
2023-03-04;"Store 7";"Clothing";"Zara";173,47;4;35
2023-09-05;"Store 8";"Sports";"Under Armour";84,87;5;40
2023-08-18;"Store 9";"Clothing";"Puma";420,33;4;58
2023-09-10;"Store 1";"Grocery";"Whole Foods";22,07;3;15
2023-02-12;"Store 4";"Electronics";"Sony";972,75;2;28
2023-03-22;"Store 8";"Furniture";"IKEA";747,79;2;22
2023-08-08;"Store 3";"Electronics";"Panasonic";1202,58;1;25
2023-02-04;"Store 2";"Electronics";"Apple";770,71;3;29
2023-12-28;"Store 6";"Clothing";"H&M";156,08;9;44
2023-10-29;"Store 2";"Sports";"Reebok";247,64;4;40
2023-08-25;"Store 7";"Clothing";"Nike";484,04;9;38
2023-03-20;"Store 6";"Grocery";"Costco";49,99;17;48
2023-08-20;"Store 5";"Toys";"LEGO";218,87;7;33
2023-06-10;"Store 1";"Electronics";"Apple";636,28;3;60
2023-03-10;"Store 4";"Grocery";"Trader Joe's";19,11;4;49
2023-08-22;"Store 4";"Electronics";"Panasonic";249,1;3;32
2023-03-18;"Store 3";"Clothing";"H&M";397,5;8;23
2023-01-08;"Store 2";"Sports";"Spalding";311,17;3;39
2023-04-09;"Store 9";"Sports";"Decathlon";168,15;6;29
2023-07-18;"Store 4";"Sports";"Decathlon";188,11;5;8
2023-08-25;"Store 4";"Grocery";"Whole Foods";44,89;7;17
2023-07-29;"Store 10";"Grocery";"Trader Joe's";60,2;1;29
2023-03-19;"Store 4";"Clothing";"H&M";512,43;6;32
2023-12-23;"Store 7";"Grocery";"Target";90,48;4;53
2023-09-21;"Store 5";"Clothing";"Zara";476,62;6;11
2023-01-18;"Store 3";"Clothing";"Nike";297,06;8;12
2023-06-24;"Store 1";"Grocery";"Target";85,97;8;38
2023-09-10;"Store 10";"Furniture";"West Elm";515,75;1;80
2023-06-25;"Store 5";"Grocery";"Whole Foods";46,01;9;37
2023-07-13;"Store 7";"Clothing";"Nike";243,65;8;51
2023-04-02;"Store 6";"Clothing";"H&M";315,41;1;37
2023-05-31;"Store 2";"Grocery";"Costco";82,13;15;34
2023-12-13;"Store 1";"Clothing";"Adidas";257,46;2;32
2023-01-27;"Store 6";"Furniture";"West Elm";891,51;2;24
2023-09-01;"Store 1";"Toys";"LEGO";251,28;5;24
2023-09-18;"Store 9";"Grocery";"Target";43,07;14;27
2023-08-20;"Store 8";"Electronics";"Apple";369,15;3;53
2023-02-01;"Store 10";"Sports";"Wilson";230,23;7;21
2023-09-03;"Store 8";"Clothing";"Adidas";147,04;8;35
2023-09-22;"Store 2";"Toys";"Nintendo";158,87;1;25
2023-07-08;"Store 1";"Sports";"Under Armour";106,28;8;15
2023-07-29;"Store 3";"Clothing";"Puma";225,92;3;39
2023-02-16;"Store 5";"Clothing";"Adidas";310,03;6;24
2023-04-04;"Store 4";"Clothing";"H&M";256,57;3;55
2023-11-25;"Store 6";"Toys";"Mattel";207,09;6;30
2023-04-20;"Store 6";"Clothing";"H&M";545,59;7;49
2023-04-23;"Store 5";"Clothing";"Puma";437,24;5;36
2023-09-23;"Store 3";"Clothing";"Puma";204,82;1;40
2023-04-20;"Store 6";"Clothing";"Puma";411,66;8;23
2023-01-15;"Store 9";"Electronics";"Sony";786,71;1;26
2023-12-31;"Store 8";"Electronics";"Panasonic";785,12;2;29
2023-04-23;"Store 9";"Toys";"Mattel";223,56;6;25
2023-03-26;"Store 10";"Grocery";"Costco";47,01;9;41
2023-10-06;"Store 8";"Grocery";"Costco";48,44;1;17
2023-10-04;"Store 4";"Electronics";"LG";651,44;2;19
2023-07-08;"Store 10";"Electronics";"Apple";844,73;3;38
2023-02-11;"Store 10";"Sports";"Reebok";118,7;2;48
2023-08-05;"Store 4";"Toys";"Fisher-Price";237,48;5;38
2023-04-20;"Store 4";"Clothing";"Puma";374;7;31
2023-08-01;"Store 8";"Grocery";"Costco";54,91;3;39
2023-08-25;"Store 4";"Grocery";"Walmart";66,15;11;34
2023-05-24;"Store 6";"Clothing";"H&M";300,94;9;25
2023-07-29;"Store 5";"Clothing";"Puma";368,44;8;26
2023-11-19;"Store 2";"Electronics";"Apple";1164,68;3;46
2023-03-01;"Store 10";"Sports";"Spalding";72,95;2;38
2023-06-07;"Store 2";"Grocery";"Trader Joe's";45,73;12;32
2023-04-09;"Store 2";"Grocery";"Costco";62,06;4;23
2023-12-28;"Store 4";"Grocery";"Walmart";38,89;13;31
2023-05-15;"Store 10";"Grocery";"Walmart";40,63;8;41
2023-02-23;"Store 9";"Toys";"LEGO";170,17;2;26
2023-02-10;"Store 5";"Toys";"LEGO";271,62;2;34
2023-11-11;"Store 3";"Sports";"Under Armour";205,4;4;42
2023-09-03;"Store 3";"Clothing";"Adidas";135,02;2;50
2023-08-30;"Store 6";"Grocery";"Walmart";70,21;1;35
2023-09-03;"Store 10";"Grocery";"Target";51,29;18;28
2023-08-10;"Store 5";"Sports";"Reebok";191,49;1;36
2023-10-16;"Store 5";"Grocery";"Walmart";53,52;11;40
2023-06-28;"Store 9";"Grocery";"Trader Joe's";59,65;19;42
2023-04-03;"Store 4";"Clothing";"Adidas";377,2;3;44
2023-06-29;"Store 7";"Grocery";"Trader Joe's";16,85;1;19
2023-08-14;"Store 1";"Grocery";"Walmart";45,97;18;53
2023-12-11;"Store 3";"Grocery";"Costco";11,41;15;30
2023-03-31;"Store 4";"Toys";"Nintendo";174,99;7;38
2023-05-25;"Store 7";"Toys";"Mattel";188,47;8;43
2023-07-27;"Store 3";"Grocery";"Target";53,9;20;24
2023-12-03;"Store 6";"Clothing";"Adidas";340,62;7;34
2023-12-04;"Store 7";"Grocery";"Whole Foods";44,37;11;25
2023-06-02;"Store 5";"Sports";"Wilson";213,11;7;23
2023-12-30;"Store 8";"Grocery";"Trader Joe's";53,4;18;20
2023-08-06;"Store 6";"Furniture";"Wayfair";1013,13;1;40
2023-05-25;"Store 7";"Grocery";"Target";54,56;16;35
2023-01-23;"Store 8";"Grocery";"Trader Joe's";32,32;8;66
2023-06-06;"Store 9";"Grocery";"Trader Joe's";22,39;11;32
2023-08-04;"Store 6";"Grocery";"Trader Joe's";54,62;11;12
2023-09-07;"Store 6";"Clothing";"Puma";305,81;8;36
2023-02-12;"Store 7";"Grocery";"Target";61,75;12;15
2023-06-25;"Store 5";"Clothing";"Zara";312,64;3;20
2023-07-19;"Store 1";"Clothing";"H&M";123,49;10;27
2023-07-10;"Store 5";"Clothing";"Nike";287,6;1;70
2023-02-02;"Store 9";"Furniture";"Wayfair";1003,74;1;21
2023-08-03;"Store 10";"Grocery";"Costco";52,21;19;41
2023-01-26;"Store 3";"Electronics";"Apple";808,92;3;48
2023-07-09;"Store 2";"Grocery";"Target";75,27;13;16
2023-09-15;"Store 10";"Grocery";"Walmart";43,4;17;41
2023-09-24;"Store 5";"Clothing";"H&M";435,12;6;57
2023-04-25;"Store 6";"Toys";"Mattel";201,87;5;35
2023-12-17;"Store 8";"Grocery";"Target";37,93;17;32
2023-02-23;"Store 6";"Grocery";"Trader Joe's";43,13;16;38
2023-01-08;"Store 8";"Grocery";"Target";59,37;10;44
2023-07-16;"Store 6";"Grocery";"Trader Joe's";47,49;2;28
2023-05-24;"Store 1";"Electronics";"Sony";713,43;1;35
2023-06-14;"Store 5";"Toys";"LEGO";150,22;5;17
2023-01-10;"Store 7";"Clothing";"Nike";389,34;5;38
2023-03-12;"Store 6";"Electronics";"Samsung";711,18;1;40
2023-10-25;"Store 3";"Grocery";"Costco";50,18;19;45
2023-09-25;"Store 10";"Clothing";"H&M";149,52;3;37
2023-02-24;"Store 6";"Grocery";"Trader Joe's";42,97;7;50
2023-09-29;"Store 6";"Grocery";"Walmart";54,86;12;37
2023-02-27;"Store 4";"Clothing";"Zara";398,7;4;45
2023-06-20;"Store 2";"Sports";"Under Armour";263,68;7;29
2023-10-03;"Store 8";"Grocery";"Whole Foods";69,79;1;32
2023-04-30;"Store 7";"Sports";"Spalding";126,82;1;46
2023-01-05;"Store 4";"Grocery";"Whole Foods";49,69;3;30
2023-07-26;"Store 1";"Toys";"LEGO";362,39;3;26
2023-06-18;"Store 5";"Clothing";"Adidas";260,33;2;35
2023-11-18;"Store 8";"Grocery";"Walmart";45,23;13;31
2023-07-04;"Store 2";"Toys";"LEGO";221,1;1;41
2023-12-22;"Store 2";"Electronics";"Panasonic";948,8;3;18
2023-04-17;"Store 3";"Clothing";"Puma";236,61;6;30
2023-07-28;"Store 5";"Sports";"Spalding";101,96;3;39
2023-10-17;"Store 8";"Clothing";"Puma";239,23;4;46
2023-10-17;"Store 10";"Grocery";"Trader Joe's";51,22;10;38
2023-12-24;"Store 3";"Sports";"Wilson";98,44;5;38
2023-01-25;"Store 7";"Clothing";"Zara";301,39;7;33
2023-01-29;"Store 5";"Toys";"Nintendo";255,79;5;22
2023-06-24;"Store 6";"Clothing";"Nike";370,21;4;55
2023-09-08;"Store 10";"Clothing";"Adidas";308,91;5;34
2023-11-25;"Store 8";"Toys";"Nintendo";41,12;6;27
2023-11-15;"Store 1";"Sports";"Under Armour";302,12;3;31
2023-09-18;"Store 9";"Grocery";"Whole Foods";75,6;7;24
2023-11-24;"Store 8";"Grocery";"Whole Foods";47,96;10;42
2023-06-29;"Store 3";"Toys";"Fisher-Price";284,03;1;10
2023-04-27;"Store 3";"Clothing";"Nike";345,63;5;39
2023-08-04;"Store 9";"Clothing";"Nike";325,71;6;16
2023-12-21;"Store 10";"Grocery";"Trader Joe's";49,84;19;47
2023-05-10;"Store 1";"Sports";"Under Armour";294,6;2;32
2023-05-27;"Store 10";"Clothing";"Puma";281,28;6;37
2023-07-21;"Store 4";"Grocery";"Whole Foods";60,48;15;27
2023-04-23;"Store 1";"Sports";"Reebok";167,66;3;53
2023-04-29;"Store 1";"Clothing";"Adidas";372,59;9;41
2023-05-19;"Store 1";"Clothing";"Puma";300,35;5;46
2023-09-16;"Store 4";"Clothing";"Zara";270,61;5;32
2023-07-05;"Store 1";"Grocery";"Walmart";19,02;16;17
2023-10-08;"Store 1";"Grocery";"Walmart";23,97;17;29
2023-08-16;"Store 7";"Grocery";"Trader Joe's";46,71;8;33
2023-11-17;"Store 9";"Clothing";"Puma";195,92;10;51
2023-05-18;"Store 6";"Sports";"Spalding";271,42;5;38
2023-08-04;"Store 10";"Clothing";"Zara";338,78;9;33
2023-07-03;"Store 5";"Electronics";"Panasonic";647,57;2;49
2023-04-04;"Store 4";"Grocery";"Walmart";51,2;4;37
2023-02-20;"Store 8";"Grocery";"Whole Foods";58,33;8;36
2023-04-07;"Store 3";"Clothing";"Nike";268,13;8;31
2023-11-26;"Store 2";"Clothing";"Nike";355,2;1;41
2023-04-03;"Store 7";"Electronics";"LG";818,35;1;29
2023-10-10;"Store 3";"Sports";"Decathlon";237,14;6;52
2023-05-18;"Store 3";"Clothing";"Zara";295,48;1;38
2023-05-19;"Store 2";"Grocery";"Trader Joe's";80,39;16;39
2023-01-13;"Store 8";"Grocery";"Walmart";82,92;16;28
2023-03-23;"Store 5";"Clothing";"Adidas";315,83;3;53
2023-07-08;"Store 9";"Grocery";"Trader Joe's";44,17;7;6
2023-08-23;"Store 6";"Clothing";"Nike";330,28;8;33
2023-12-27;"Store 10";"Toys";"Hasbro";66,44;8;42
2023-08-13;"Store 6";"Grocery";"Trader Joe's";65,26;10;33
2023-06-28;"Store 3";"Grocery";"Costco";51,48;12;30
2023-11-09;"Store 8";"Toys";"Fisher-Price";179,99;3;34
2023-12-03;"Store 6";"Grocery";"Whole Foods";68,79;10;22
2023-04-02;"Store 3";"Toys";"Fisher-Price";235,15;4;43
2023-06-01;"Store 8";"Grocery";"Whole Foods";60,51;13;32
2023-11-15;"Store 6";"Electronics";"Samsung";787,34;3;20
2023-05-13;"Store 3";"Toys";"Hasbro";46,39;2;51
2023-09-14;"Store 3";"Electronics";"Sony";1150,25;1;40
2023-09-02;"Store 7";"Clothing";"Nike";363,67;5;43
2023-10-23;"Store 5";"Grocery";"Whole Foods";105,14;5;27
2023-10-20;"Store 7";"Electronics";"Samsung";734,51;3;28
2023-11-30;"Store 7";"Grocery";"Whole Foods";74,18;4;38
2023-10-01;"Store 9";"Electronics";"Sony";733,7;1;22
2023-08-16;"Store 8";"Sports";"Wilson";144,97;3;32
2023-04-19;"Store 8";"Clothing";"Zara";269,95;4;49
2023-01-20;"Store 5";"Toys";"Nintendo";235,24;5;39
2023-10-17;"Store 3";"Clothing";"Adidas";242,31;3;40
2023-06-16;"Store 7";"Clothing";"Nike";377,68;9;35
2023-06-27;"Store 3";"Clothing";"Puma";353,38;8;51
2023-11-19;"Store 10";"Grocery";"Costco";81,93;14;59
2023-12-22;"Store 1";"Sports";"Spalding";76,48;1;38
2023-10-12;"Store 9";"Grocery";"Trader Joe's";89,12;20;45
2023-05-23;"Store 10";"Electronics";"Apple";225,31;1;36
2023-08-29;"Store 7";"Electronics";"Sony";924,16;1;18
2023-09-13;"Store 8";"Clothing";"H&M";327,11;8;31
2023-08-13;"Store 1";"Grocery";"Costco";56,83;19;35
2023-04-05;"Store 6";"Furniture";"West Elm";521,44;2;42
2023-12-29;"Store 5";"Clothing";"Adidas";416,36;3;20
2023-02-11;"Store 10";"Toys";"Hasbro";202,9;6;31
2023-01-03;"Store 9";"Clothing";"Puma";248,08;7;63
2023-10-30;"Store 4";"Clothing";"Nike";194,84;1;49
2023-07-06;"Store 3";"Grocery";"Whole Foods";57,53;9;31
2023-08-29;"Store 4";"Grocery";"Costco";50,71;4;30
2023-06-06;"Store 8";"Sports";"Under Armour";307,46;4;18
2023-09-24;"Store 9";"Clothing";"Zara";211,74;9;21
2023-03-25;"Store 8";"Grocery";"Target";75,37;3;21
2023-11-10;"Store 8";"Grocery";"Target";58,83;15;41
2023-12-01;"Store 10";"Toys";"LEGO";102,43;6;44
2023-04-30;"Store 10";"Toys";"Nintendo";190,25;6;35
2023-02-16;"Store 8";"Grocery";"Trader Joe's";53,17;5;31
2023-11-09;"Store 7";"Toys";"Nintendo";310,12;5;36
2023-11-21;"Store 7";"Grocery";"Trader Joe's";63,42;8;42
2023-03-14;"Store 2";"Sports";"Under Armour";162,97;5;38
2023-03-05;"Store 9";"Grocery";"Whole Foods";70,31;10;39
2023-03-10;"Store 1";"Sports";"Under Armour";193,91;8;28
2023-11-04;"Store 10";"Clothing";"Puma";139;6;69
2023-01-29;"Store 5";"Clothing";"Nike";369,44;3;48
2023-07-10;"Store 5";"Grocery";"Target";59,33;19;31
2023-02-02;"Store 9";"Clothing";"Adidas";439,39;7;55
2023-01-29;"Store 6";"Grocery";"Walmart";55,24;19;43
2023-01-14;"Store 8";"Grocery";"Trader Joe's";54,83;4;32
2023-03-02;"Store 5";"Sports";"Wilson";128,68;6;22
2023-01-31;"Store 9";"Grocery";"Walmart";58,6;12;37
2023-04-13;"Store 4";"Grocery";"Costco";45,36;10;39
2023-03-16;"Store 4";"Clothing";"Puma";199,75;4;27
2023-11-09;"Store 4";"Clothing";"Puma";305,02;5;36
2023-12-13;"Store 6";"Clothing";"Zara";239,06;8;30
2023-03-31;"Store 2";"Sports";"Reebok";101,43;3;47
2023-06-27;"Store 7";"Furniture";"West Elm";546,54;1;49
2023-08-12;"Store 8";"Furniture";"IKEA";553,56;2;42
2023-06-14;"Store 5";"Furniture";"Ashley";978,13;1;41
2023-03-02;"Store 9";"Sports";"Wilson";236,65;3;41
2023-06-10;"Store 10";"Toys";"LEGO";209,29;5;39
2023-07-29;"Store 9";"Furniture";"IKEA";727,13;2;31
2023-02-21;"Store 3";"Grocery";"Walmart";41,28;14;51
2023-03-12;"Store 6";"Sports";"Reebok";76,6;1;23
2023-10-22;"Store 1";"Grocery";"Target";89,59;17;37
2023-11-17;"Store 10";"Clothing";"H&M";480,3;10;33
2023-03-20;"Store 2";"Toys";"LEGO";206,7;2;43
2023-12-02;"Store 10";"Grocery";"Walmart";54,06;2;55
2023-10-21;"Store 8";"Grocery";"Target";54,8;14;33
2023-04-30;"Store 2";"Grocery";"Trader Joe's";81,05;11;12
2023-05-03;"Store 6";"Toys";"Nintendo";109,97;7;26
2023-05-18;"Store 4";"Clothing";"Puma";338,24;2;48
2023-11-12;"Store 8";"Sports";"Wilson";234,84;7;33
2023-08-14;"Store 8";"Toys";"Mattel";10;8;42
2023-05-02;"Store 10";"Grocery";"Trader Joe's";48,64;4;45
2023-10-03;"Store 4";"Clothing";"H&M";269,27;5;37
2023-02-20;"Store 1";"Grocery";"Target";39,91;9;38
2023-07-12;"Store 5";"Sports";"Decathlon";82,75;3;12
2023-02-10;"Store 3";"Clothing";"Nike";354,08;7;35
2023-05-05;"Store 8";"Grocery";"Costco";41,85;8;53
2023-12-31;"Store 1";"Grocery";"Whole Foods";81,31;18;32
2023-01-27;"Store 3";"Clothing";"Nike";403,87;4;50
2023-07-23;"Store 3";"Clothing";"Adidas";544,48;6;46
2023-04-05;"Store 2";"Clothing";"Zara";323,46;8;32
2023-10-11;"Store 9";"Grocery";"Costco";49,41;7;48
2023-08-14;"Store 10";"Clothing";"H&M";276,53;6;25
2023-08-31;"Store 6";"Electronics";"Apple";907,24;1;21
2023-11-02;"Store 10";"Clothing";"Zara";428,7;5;58
2023-12-05;"Store 6";"Clothing";"Zara";340,08;3;48
2023-03-30;"Store 6";"Grocery";"Costco";28,39;7;36
2023-08-06;"Store 8";"Clothing";"Nike";278,3;5;43
2023-09-19;"Store 4";"Sports";"Reebok";255,04;2;30
2023-01-29;"Store 10";"Clothing";"H&M";429,75;6;26
2023-06-25;"Store 10";"Clothing";"Puma";108,03;2;56
2023-04-02;"Store 7";"Grocery";"Target";36,34;14;39
2023-08-27;"Store 1";"Clothing";"Puma";277,06;3;30
2023-07-28;"Store 9";"Electronics";"Apple";748,08;1;32
2023-12-20;"Store 10";"Grocery";"Walmart";54,91;10;33
2023-09-06;"Store 4";"Clothing";"Zara";406,79;9;29
2023-11-23;"Store 2";"Grocery";"Trader Joe's";96,65;12;36
2023-02-12;"Store 3";"Clothing";"H&M";293,67;9;35
2023-07-03;"Store 9";"Grocery";"Trader Joe's";38,89;14;16
2023-10-05;"Store 3";"Sports";"Reebok";226,85;2;41
2023-05-10;"Store 7";"Grocery";"Target";52,4;5;40
2023-02-19;"Store 6";"Grocery";"Trader Joe's";55,96;18;36
2023-11-10;"Store 7";"Grocery";"Target";51,72;4;30
2023-12-11;"Store 1";"Clothing";"Adidas";232,94;7;56
2023-05-16;"Store 8";"Clothing";"H&M";230,23;5;32
2023-09-04;"Store 8";"Furniture";"Ashley";363,45;2;40
2023-11-30;"Store 10";"Sports";"Decathlon";170,53;7;31
2023-10-09;"Store 4";"Grocery";"Trader Joe's";62,25;7;51
2023-09-30;"Store 10";"Electronics";"Samsung";807,78;1;27
2023-10-05;"Store 1";"Grocery";"Walmart";60,88;12;5
2023-05-07;"Store 6";"Sports";"Wilson";273,62;6;32
2023-09-02;"Store 9";"Electronics";"Sony";1138,24;2;24
2023-09-07;"Store 2";"Electronics";"Sony";1120,38;1;47
2023-03-17;"Store 4";"Grocery";"Walmart";63,23;1;30
2023-09-18;"Store 9";"Grocery";"Whole Foods";57,9;4;39
2023-10-06;"Store 6";"Clothing";"Zara";255,24;9;25
2023-04-20;"Store 5";"Clothing";"Zara";252,1;3;31
2023-11-06;"Store 1";"Electronics";"Sony";811,32;1;14
2023-08-03;"Store 10";"Electronics";"Panasonic";628,17;3;53
2023-04-05;"Store 2";"Sports";"Decathlon";187,71;2;60
2023-06-21;"Store 2";"Clothing";"Zara";227,13;6;38
2023-06-10;"Store 8";"Toys";"Nintendo";199,24;1;41
2023-10-22;"Store 2";"Grocery";"Trader Joe's";55,73;9;43
2023-04-10;"Store 8";"Grocery";"Costco";30,31;5;28
2023-01-28;"Store 3";"Grocery";"Target";18,55;4;40
2023-02-08;"Store 7";"Toys";"Mattel";10;2;63
2023-06-02;"Store 5";"Electronics";"Apple";1331,63;2;9
2023-12-06;"Store 6";"Toys";"Fisher-Price";116,81;5;30
2023-04-23;"Store 7";"Grocery";"Whole Foods";62,86;5;27
2023-09-26;"Store 3";"Grocery";"Costco";70,46;7;39
2023-02-23;"Store 2";"Sports";"Spalding";172,74;2;36
2023-07-23;"Store 4";"Toys";"Hasbro";145,95;6;7
2023-09-26;"Store 5";"Clothing";"Adidas";255,05;5;16
2023-12-26;"Store 9";"Clothing";"Adidas";149,54;7;40
2023-02-11;"Store 4";"Grocery";"Whole Foods";37,81;3;46
2023-08-07;"Store 5";"Clothing";"Nike";197,44;9;59
2023-03-03;"Store 8";"Clothing";"H&M";255,44;1;35
2023-01-25;"Store 3";"Clothing";"Puma";264,16;6;29
2023-06-12;"Store 2";"Sports";"Wilson";205,11;6;22
2023-04-12;"Store 9";"Clothing";"H&M";283,77;7;35
2023-11-15;"Store 8";"Clothing";"H&M";347,01;7;52
2023-08-19;"Store 4";"Sports";"Decathlon";189,07;5;31
2023-05-26;"Store 6";"Electronics";"LG";839,11;3;23
2023-04-25;"Store 10";"Furniture";"Ashley";763,05;1;20
2023-03-04;"Store 1";"Clothing";"Adidas";246,78;5;28
2023-09-30;"Store 8";"Sports";"Wilson";310,04;5;21
2023-07-16;"Store 9";"Grocery";"Costco";66,62;16;20
2023-03-13;"Store 6";"Grocery";"Costco";57,97;17;36
2023-08-04;"Store 8";"Clothing";"H&M";353,7;8;34
2023-03-05;"Store 5";"Toys";"LEGO";90,85;7;26
2023-06-22;"Store 3";"Toys";"Hasbro";204,74;2;54
2023-12-03;"Store 5";"Clothing";"Zara";391,8;2;59
2023-05-11;"Store 1";"Furniture";"Wayfair";494,08;2;58
2023-07-26;"Store 7";"Furniture";"IKEA";520,19;1;-4
2023-08-26;"Store 3";"Grocery";"Walmart";36,28;4;11
2023-06-10;"Store 3";"Grocery";"Costco";78,58;4;58
2023-06-18;"Store 4";"Clothing";"Zara";281,46;8;31
2023-10-03;"Store 8";"Clothing";"Adidas";489,07;1;51
2023-08-22;"Store 9";"Toys";"Nintendo";106,5;4;37
2023-01-10;"Store 3";"Sports";"Spalding";120,22;8;34
2023-10-11;"Store 5";"Electronics";"LG";512,44;1;55
2023-11-27;"Store 9";"Toys";"Nintendo";141,17;3;31
2023-01-12;"Store 4";"Grocery";"Costco";45,58;1;63
2023-09-05;"Store 7";"Grocery";"Target";66,95;3;45
2023-12-14;"Store 5";"Toys";"Nintendo";164,22;5;22
2023-01-20;"Store 8";"Grocery";"Whole Foods";53,59;6;26
2023-11-19;"Store 6";"Grocery";"Costco";56,19;15;47
2023-12-17;"Store 5";"Electronics";"Apple";717,35;2;25
2023-07-08;"Store 2";"Grocery";"Costco";47,15;7;37
2023-04-04;"Store 10";"Grocery";"Costco";93,98;7;58
2023-08-15;"Store 7";"Toys";"Mattel";157,7;1;36
2023-01-23;"Store 3";"Clothing";"Puma";495,31;8;29
2023-09-23;"Store 8";"Clothing";"Adidas";318,65;3;56
2023-04-09;"Store 10";"Sports";"Reebok";116,53;2;30
2023-11-18;"Store 3";"Sports";"Under Armour";19,8;8;20
2023-08-01;"Store 10";"Toys";"Nintendo";172,9;7;36
2023-03-28;"Store 6";"Grocery";"Costco";62,35;16;42
2023-08-20;"Store 1";"Furniture";"Ashley";901,91;1;31
2023-07-09;"Store 4";"Furniture";"West Elm";793,2;2;33
2023-12-30;"Store 3";"Grocery";"Whole Foods";41,7;11;51
2023-11-20;"Store 6";"Toys";"Nintendo";81,08;1;30
2023-09-10;"Store 8";"Clothing";"Nike";361,61;6;24
2023-02-22;"Store 5";"Clothing";"Nike";403,22;4;18
2023-01-13;"Store 3";"Grocery";"Costco";10;19;38
2023-03-26;"Store 1";"Toys";"Fisher-Price";140;1;74
2023-03-19;"Store 5";"Grocery";"Costco";38,31;15;36
2023-02-04;"Store 4";"Grocery";"Costco";55,3;5;40
2023-04-18;"Store 10";"Sports";"Wilson";207,12;4;36
2023-06-21;"Store 4";"Clothing";"Adidas";336,76;9;31
2023-03-28;"Store 10";"Grocery";"Target";85,75;1;28
2023-10-26;"Store 4";"Electronics";"Sony";879,73;3;32
2023-03-28;"Store 2";"Toys";"LEGO";330,4;4;20
2023-04-06;"Store 10";"Clothing";"H&M";250,85;2;33
2023-12-16;"Store 4";"Grocery";"Trader Joe's";66,61;15;52
2023-08-31;"Store 3";"Toys";"Fisher-Price";281,11;2;56
2023-09-05;"Store 9";"Sports";"Spalding";346,59;3;20
2023-08-05;"Store 6";"Clothing";"Nike";367,71;5;44
2023-04-25;"Store 10";"Grocery";"Walmart";63,29;2;43
2023-03-07;"Store 8";"Grocery";"Walmart";28,84;14;29
2023-07-16;"Store 9";"Grocery";"Costco";62,34;8;32
2023-09-20;"Store 1";"Grocery";"Trader Joe's";93,3;3;51
2023-10-09;"Store 5";"Clothing";"Puma";266,9;2;-7
2023-09-26;"Store 2";"Clothing";"Zara";155,14;7;16
2023-03-18;"Store 9";"Grocery";"Whole Foods";76,76;16;22
2023-04-23;"Store 3";"Electronics";"Sony";712,07;1;49
2023-09-27;"Store 4";"Sports";"Wilson";44,67;4;22
2023-04-17;"Store 10";"Grocery";"Whole Foods";40,78;6;18
2023-01-22;"Store 3";"Sports";"Decathlon";10;2;37
2023-12-23;"Store 8";"Sports";"Under Armour";165,49;5;56
2023-09-21;"Store 5";"Clothing";"Nike";284,31;6;40
2023-08-04;"Store 5";"Grocery";"Trader Joe's";54,25;12;19
2023-06-23;"Store 7";"Grocery";"Costco";74,58;18;35
2023-03-15;"Store 10";"Grocery";"Trader Joe's";66,99;19;57
2023-05-09;"Store 1";"Clothing";"Zara";470,48;7;43
2023-12-22;"Store 9";"Grocery";"Trader Joe's";92,94;1;41
2023-10-12;"Store 6";"Grocery";"Target";51,66;7;37
2023-04-04;"Store 3";"Electronics";"Panasonic";963,02;1;40
2023-03-13;"Store 10";"Electronics";"Panasonic";966,43;1;18
2023-04-04;"Store 3";"Toys";"Nintendo";182,42;8;12
2023-04-16;"Store 3";"Sports";"Spalding";137,69;8;37
2023-04-01;"Store 7";"Toys";"LEGO";258,65;4;33
2023-09-08;"Store 8";"Toys";"Hasbro";102,22;5;37
2023-08-29;"Store 3";"Electronics";"Apple";891;3;33
2023-05-08;"Store 7";"Sports";"Wilson";206,14;1;40
2023-01-11;"Store 8";"Grocery";"Costco";58,26;2;50
2023-01-29;"Store 5";"Clothing";"Adidas";242,8;6;42
2023-09-02;"Store 9";"Toys";"Mattel";226,69;5;24
2023-04-03;"Store 5";"Clothing";"H&M";356,06;5;42
2023-12-10;"Store 1";"Clothing";"Puma";308,4;10;20
2023-05-09;"Store 6";"Grocery";"Walmart";40,33;13;20
2023-04-12;"Store 1";"Grocery";"Whole Foods";60,65;1;40
2023-11-21;"Store 8";"Grocery";"Walmart";40,11;9;37
2023-12-20;"Store 10";"Grocery";"Whole Foods";29,56;7;40
2023-09-06;"Store 2";"Grocery";"Trader Joe's";33,96;6;64
